StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes,RouteId,RouteVarId
3255,Q12 235,Chợ Đường,Trụ dừng,Quận 12,,Đối diện 10 (64/4C),Bùi Công Trừng,,Đang khai thác,106.689048,10.897452,CD Dd10( BCT,"03, 58",3,6
3208,Q12 045,Chùa Báo Ấn,Trụ dừng,Quận 12,,921,Hà Huy Giáp,,Đang khai thác,106.688485,10.89485,CBA 921 HHG,"03, 58",3,6
3257,Q12 046,Cầu Phú Long,Trụ dừng,Quận 12,,793 (đối diện 487A),Hà Huy Giáp,,Đang khai thác,106.687229,10.892611,CPL 793(d487A) HHG,"03, 58",3,6
3205,Q12 044,Cầu Ông Dung,Trụ dừng,Quận 12,,307/39,Hà Huy Giáp,,Đang khai thác,106.685105,10.888945,COD 307/39 HHG,"03, 58",3,6
3261,Q12 047,Cây xăng Thanh Bình,Trụ dừng,Quận 12,,22/3,Hà Huy Giáp,,Đang khai thác,106.682879,10.886327,CxTB 22/3 HHG,"03, 58",3,6
3260,Q12 048,Trường Nguyễn Văn Thệ,Trụ dừng,Quận 12,,308/27,Hà Huy Giáp,,Đang khai thác,106.680905,10.88423,TNVT 308/27 HHG,"03, 58",3,6
3262,Q12 049,Trường Điện Lực 2,Trụ dừng,Quận 12,,327/27,Hà Huy Giáp,,Đang khai thác,106.679226,10.881117,TDL2 327/27 HHG,"03, 58",3,6
3263,Q12 050,Chợ Thạnh Xuân,Trụ dừng,Quận 12,,59/2 ,Hà Huy Giáp,,Đang khai thác,106.678265,10.878983,CTX 59/2 HHG,"03, 58",3,6
204,Q12 051,Ga ra Thanh Hậu,Trụ dừng,Quận 12,,79C,Hà Huy Giáp,,Đang khai thác,106.67672,10.875074,GrTH 79C HHG,"03, 58",3,6
205,Q12 052,Vườn kiểng Quang Dũng,Trụ dừng,Quận 12,,59/4,Hà Huy Giáp,,Đang khai thác,106.676785,10.871977,VkQD 59/4 HHG,"03, 58",3,6
206,Q12 053,Cây xăng Tài Lộc,Ô sơn,Quận 12,,331,Hà Huy Giáp,,Đang khai thác,106.678233,10.868015,CxTL 331 HHG,"03, 58",3,6
207,Q12 054,Đình thần Giao Khẩu,Trụ dừng,Quận 12,,297,Hà Huy Giáp,,Đang khai thác,106.680341,10.864886,DtGK 297 HHG,"03, 58",3,6
208,Q12 055,Ngã tư Ga,Trụ dừng,Quận 12,,141-143A,Hà Huy Giáp,,Đang khai thác,106.679649,10.857984,NtG 141-143A HHG,"03, 32, 59",3,6
211,Q12 056,Nhà hàng Bến Xưa,Trụ dừng,Quận 12,,205,Hà Huy Giáp,,Đang khai thác,106.679006,10.853474,NhBX 205 HHG,"03, 32, 59",3,6
209,QGV 112,Cầu An Lộc,Trụ dừng,Quận Gò Vấp,,523-525,Nguyễn Oanh,,Đang khai thác,106.678539,10.848838,CAL 523-525 NO,"03, 32, 59",3,6
210,QGV 113,Bến Đò,Trụ dừng,Quận Gò Vấp,,451,Nguyễn Oanh,,Đang khai thác,106.67826,10.847015,BD 451 NO,"03, 32, 59",3,6
212,QGV 114,Bưu điện An Nhơn,Trụ dừng,Quận Gò Vấp,,357,Nguyễn Oanh,,Đang khai thác,106.677214,10.843975,BdAN 357 NO,"03, 32, 59",3,6
214,QGV 115,Ngã tư An Nhơn,Trụ dừng,Quận Gò Vấp,,257,Nguyễn Oanh,,Đang khai thác,106.676313,10.841436,NtAN 257 NO,"03, 59",3,6
215,QGV 116,Đài Liệt sĩ,Trụ dừng,Quận Gò Vấp,,197,Nguyễn Oanh,,Đang khai thác,106.675707,10.839518,DLs 197 NO,"03, 59",3,6
216,QGV 117,Trường Vinhempic,Nhà chờ,Quận Gò Vấp,,189 (đối diện 234),Nguyễn Oanh,,Đang khai thác,106.675395,10.836978,TV 189(d234) NO,"03, 59",3,6
218,QGV 118,Cư xá Lam Sơn,Nhà chờ,Quận Gò Vấp,,189 (đối diện A4),Nguyễn Oanh,,Đang khai thác,106.675535,10.834939,CxLS 189(dA NO,"03, 59",3,6
217,QGV 119,Ngã tư Phan Văn Trị,Trụ dừng,Quận Gò Vấp,,93 (2A),Nguyễn Oanh,,Đang khai thác,106.676919,10.83163,NtPVT 93( NO,"03, 59",3,6
220,QGV 120,Cầu vượt ngã sáu Gò Vấp,Trụ dừng,Quận Gò Vấp,,27-29,Nguyễn Oanh,,Đang khai thác,106.678839,10.828532,CvnsGV 27-29 NO,"03, 59",3,6
219,QGV 121,Cầu vượt ngã sáu Gò Vấp,Trụ dừng,Quận Gò Vấp,,1001,Nguyễn Kiệm,,Đang khai thác,106.678968,10.823738,CvnsGV 1001 NK,"03, 07, 103, 148, 55, 59",3,6
221,QGV 123,Bệnh Viện 175,Trụ dừng,Quận Gò Vấp,,883-885,Nguyễn Kiệm,,Đang khai thác,106.678727,10.820044,BV175 883-885 NK,"03, 07, 103, 148, 55, 59",3,6
223,QGV 124,Chợ Tân Sơn Nhất,Trụ dừng,Quận Gò Vấp,,79-81,Nguyễn Kiệm,,Đang khai thác,106.678598,10.816772,CTSN 79-81 NK,"03, 07, 103, 148, 55, 59",3,6
224,QPN 034,Đầu công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,Rạp xiếc,Hoàng Minh Giám,,Đang khai thác,106.677681,10.813442,DcvGD Rx HMG,"03, 07, 148, 50, 55, 59",3,6
225,QPN 035,Cuối công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,Đối diện số 5,Hoàng Minh Giám,,Đang khai thác,106.674741,10.809906,CcvGD Dds5 HMG,"03, 07, 148, 50, 55, 59",3,6
226,QPN 053,Đầu Đường Đào Duy Anh,Trụ dừng,Quận Phú Nhuận,,155,Đào Duy Anh,,Đang khai thác,106.674057,10.807978,DDDDA 155 DDA,"03, 07, 55",3,6
228,QPN 054,Cuối Đường Đào Duy Anh,Nhà chờ,Quận Phú Nhuận,,7-9,Đào Duy Anh,,Đang khai thác,106.677177,10.805891,CDDDA 7-9 DDA,"03, 07, 55",3,6
230,QPN 023,Ngã ba Đào Duy Anh,Trụ dừng,Quận Phú Nhuận,,129,Hồ Văn Huê,,Đang khai thác,106.677729,10.804858,NbDDA 129 HVH,"03, 07, 55",3,6
227,QPN 024,Tháp Nước,Trụ dừng,Quận Phú Nhuận,,43B,Hồ Văn Huê,,Đang khai thác,106.676366,10.802434,TN 43B HVH,"03, 07, 55",3,6
229,QPN 025,Trung tâm hội nghị tiệc cưới White Palace,Trụ dừng,Quận Phú Nhuận,,1B,Hồ Văn Huê,,Đang khai thác,106.675025,10.800074,TthntcWP 1B HVH,"03, 07, 55",3,6
232,QPN 009,Ngã tư Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,59,Hoàng Văn Thụ,,Đang khai thác,106.679354,10.799088,NtPN 59 HVT,"03, 08, 104, 55, 64",3,6
4755,QPN 057,Trường Cao đẳng Kinh tế Đối ngoại,Ô sơn,Quận Phú Nhuận,Phường 01,335,Phan Đình Phùng,Có,Đang khai thác,106.680567,10.798345,TCdKtDn 335 PDP,03,3,6
4756,QPN 058,Chợ Phú Nhuận,Ô sơn,Quận Phú Nhuận,Phường 01,175-177,Phan Đình Phùng,Có,Đang khai thác,106.682605,10.795194,CPN 175-177 PDP,03,3,6
4757,QPN 059,Cầu Kiệu,Ô sơn,Quận Phú Nhuận,Phường 01,55,Phan Đình Phùng,Có,Đang khai thác,106.685277,10.793081,CK 55 PDP,03,3,6
231,Q3 029,Trần Quang Khải,Trụ dừng,Quận 3,Phường 08,423 A,Hai Bà Trưng,,Đang khai thác,106.68795,10.790939,TQK 423A HBT,03,3,6
234,Q3 030,Chợ Tân Định,Trụ dừng,Quận 3,,295,Hai Bà Trưng,,Đang khai thác,106.690445,10.788972,CTD 295 HBT,"03, 31, 36",3,6
233,Q3 031,Công viên Lê Văn Tám,Trụ dừng,Quận 3,Phường 06,243,Hai Bà Trưng,,Đang khai thác,106.692653,10.787174,CvLVT 243 HBT,"03, 18, 31",3,6
235,Q3 032,Trần Cao Vân,Trụ dừng,Quận 3,,157,Hai Bà Trưng,,Đang khai thác,106.696625,10.784023,TCV 157 HBT,"03, 18",3,6
236,Q1 065,Lê Duẩn,Nhà chờ,Quận 1,Phường Bến Nghé,Đối diện Lãnh sự quán Pháp,Hai Bà Trưng,,Đang khai thác,106.69902,10.78191,LD DdLsqP HBT,03,3,6
237,Q1 066,Bệnh viện Nhi Đồng 2,Nhà chờ,Quận 1,,Kế 115,Hai Bà Trưng,,Đang khai thác,106.701744,10.779385,BvND2 K115 HBT,"03, 19, 45",3,6
238,Q1 067,Nhà Hát Thành Phố,Trụ dừng,Quận 1,,101,Hai Bà Trưng,,Đang khai thác,106.70351,10.777873,NHTP 101 HBT,"03, 19, 45",3,6
239,Q1 068,Công Trường Mê Linh,Trụ dừng,Quận 1,,Đối diện 2,Hai Bà Trưng,,Đang khai thác,106.705635,10.775976,CTML Dd2 HBT,"03, 19, 45",3,6
79,Q1 031,Bến Bạch Đằng,Trụ dừng,Quận 1,,21,Tôn Đức Thắng,,Đang khai thác,106.706359,10.773299,BBD 21 TDT,"01, 03, 120, 19, 45, 53, 56, 61-6, 88, D1, DL01",3,6
76,Q1 020,Cục Hải Quan Thành Phố,Nhà chờ,Quận 1,Phường Bến Nghé,2-4,Hàm Nghi,,Đang khai thác,106.705549,10.770885,CHQTP 2-4 HN,"01, 03, 123, 124, 19, 45, 56, 61-6, 88, D1",3,6
3691,Q1 193,Chợ Cũ,Nhà chờ,Quận 1,Phường Bến Nghé,84,Hàm Nghi,,Đang khai thác,106.703108,10.771006,CC 84 HN,"01, 03, 19, 45, 56, 86, 88",3,6
2028,Q1 194,Trường Cao Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Trường Cao Thắng,Hàm Nghi,,Đang khai thác,106.701853,10.771043,TCT TCT HN,"01, 03, 102, 19, 20, 34, 38, 39, 45, 56, 75, 86, 88",3,6
7270,Q1 184,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 6,Hàm Nghi,Có,Đang khai thác,106.699938,10.771149,TTctdHN HN6 HN,"03, 53, 61-6, D1",3,6
7269,Q1 183,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 8,Hàm Nghi,Có,Đang khai thác,106.699492,10.77117,TTctdHN HN8 HN,"03, 19, 56, 88",3,6
7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93",3,6
7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",3,6
7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",3,6
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",3,6
8,BX14,Bến xe Chợ Lớn,Bến xe,Quận 5,,GA HKXB CHO LON,Lê Quang Sung,,Đang khai thác,106.6525650024414,10.751253128051758,BxCL GHCL LQS,"01, 05, 06, 07, 09, 150, 23, 47, 56, 62-1, 62-10, 62-7, 62-8, 81, 94",7,13
1,Q6 095,Chu Văn An,Trụ dừng,Quận 6,,27,Tháp Mười,,Đang khai thác,106.652554,10.750232,CVA 27 TM,"01, 07, 10, 150, 25",7,13
2,Q5 016,Chợ Kim Biên,Trụ dừng,Quận 5,,11-12,Hải Thượng Lãn Ông,,Đang khai thác,106.655075,10.750732,CKB 11-12 HTLO,"01, 05, 07, 25, 39, 47, 56",7,13
3,Q5 011,Bưu điện Quận 5,Ô sơn,Quận 5,,14-16,Châu Văn Liêm,,Đang khai thác,106.659203,10.751368,BdQ5 14-16 CVL,"01, 05, 07, 08, 45, 56, 62",7,13
5,Q5 012,Rạp Đại Quang,Nhà chờ,Quận 5,,68,Châu Văn Liêm,,Đang khai thác,106.658937,10.752566,RDQ 68 CVL,"01, 05, 07, 08, 10, 45, 56, 62",7,13
437,Q5 025,Bệnh viện Chợ Rẫy,Trụ dừng,Quận 5,,357-359,Hồng Bàng,,Đang khai thác,106.659232,10.754553,BvCR 357-359 HB,"06, 07, 08, 139, 150, 56, 62, 68",7,13
439,Q5 026,Đại học Y Dược,Nhà chờ,Quận 5,,217,Hồng Bàng,,Đang khai thác,106.663191,10.75536,DhYD 217 HB,"06, 07, 10, 139, 150, 56, 68",7,13
440,Q5 027,Bệnh viện Đại học Y Dược,Nhà chờ,Quận 5,,215,Hồng Bàng,,Đang khai thác,106.664683,10.755671,BvDhYD 215 HB,"06, 07, 139, 150, 56, 68, 70-3",7,13
432,Q5 068,Công viên Văn Lang,Trụ dừng,Quận 5,,132A,Nguyễn Tri Phương,,Đang khai thác,106.669613,10.757151,CvVL 132A NTP,"06, 07, 139, 150, 56, 59, 68",7,13
441,Q5 069,Trường Trần Khai Nguyên,Ô sơn,Quận 5,,138G-138F,Nguyễn Tri Phương,,Đang khai thác,106.66928,10.758706,TTKN 138G-138F NTP,"07, 150, 59",7,13
442,Q10 071,Đại học Kinh tế,Trụ dừng,Quận 10,,234-236,Nguyễn Tri Phương,,Đang khai thác,106.668564,10.761386,DhKt 234-236 NTP,"07, 10, 59",7,13
444,Q10 072,Trường Hoàng Văn Thụ,Nhà chờ,Quận 10,,336,Nguyễn Tri Phương,,Đang khai thác,106.668213,10.763073,THVT 336 NTP,"07, 59",7,13
443,Q10 073,Chợ Nhật Tảo,Trụ dừng,Quận 10,,426,Nguyễn Tri Phương,,Đang khai thác,106.667702,10.765397,CNT 426 NTP,"07, 59",7,13
446,Q10 074,Học viện Quân y,Trụ dừng,Quận 10,,476,Nguyễn Tri Phương,,Đang khai thác,106.667313,10.767052,HvQy 476 NTP,"07, 59",7,13
158,Q10 011,Bệnh viện Nhi Đồng 1,Nhà chờ,Quận 10,,Đối diện 350,Đường 3/2,,Đang khai thác,106.670609,10.769518,BvND1 Dd350 D3/2,07,7,13
160,Q10 012,Nhà thờ Vinh Sơn,Trụ dừng,Quận 10,,273-275,Đường 3/2,,Đang khai thác,106.672166,10.770269,NtVS 273-275 D3/2,07,7,13
159,Q10 013,Nhà hát Hòa Bình,Trụ dừng,Quận 10,,183A-183B,Đường 3/2,,Đang khai thác,106.674805,10.771855,NhHB 183A-183B D3/2,07,7,13
162,Q10 014,Học viện Hành chính Quốc gia,Trụ dừng,Quận 10,,113,Đường 3/2,,Đang khai thác,106.677015,10.77323,HvHcQg 113 D3/2,07,7,13
445,Q10 015,Bệnh viện Bình Dân,Trụ dừng,Quận 10,,51,Đường 3/2,,Đang khai thác,106.67885,10.774421,BvBD 51 D3/2,07,7,13
448,Q10 016,Siêu thị Maximark,Nhà chờ,Quận 10,,3,Đường 3/2,,Đang khai thác,106.68099,10.776977,StM 3 D3/2,07,7,13
447,Q3 033,Nhà thờ Dòng chúa Cứu thế,Trụ dừng,Quận 3,,25,Kỳ Đồng,,Đang khai thác,106.681305,10.780805,NtDcCt 25 KD,07,7,13
451,Q3 034,Trần Quốc Thảo,Trụ dừng,Quận 3,,5,Kỳ Đồng,,Đang khai thác,106.683022,10.784504,TQT 5 KD,07,7,13
449,Q3 042,Chợ Nguyễn Văn Trỗi,Trụ dừng,Quận 3,Phường 14,332 - 334,Lê Văn Sỹ,,Đang khai thác,106.679535,10.787041,CNVT 332-334 LVS,"07, 28",7,13
453,Q3 093,Trần Quang Diệu,Trụ dừng,Quận 3,Phường 14,24 - 26,Trần Quang Diệu,,Đang khai thác,106.678319,10.788375,TQD 24-26 TQD,07,7,13
450,QPN 030,Bệnh viện An Sinh,Trụ dừng,Quận Phú Nhuận,,8,Trần Huy Liệu,,Đang khai thác,106.678123,10.791023,BvAS 8 THL,07,7,13
452,QPN 031,Ngã Tư Nguyễn Văn Trỗi,Trụ dừng,Quận Phú Nhuận,,60,Trần Huy Liệu,,Đang khai thác,106.677992,10.793028,NTNVT 60 THL,07,7,13
252,QPN 049,Trung tâm văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,68,Nguyễn Văn Trỗi,,Đang khai thác,106.676093,10.795421,TtvhQPN 68 NVT,"04, 07, 109, 152",7,13
253,QPN 050,Cổng xe lửa,Trụ dừng,Quận Phú Nhuận,,104,Nguyễn Văn Trỗi,,Đang khai thác,106.673797,10.79677,Cxl 104 NVT,"04, 07, 109, 152",7,13
254,QPN 051,Bệnh viện Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,142,Nguyễn Văn Trỗi,,Đang khai thác,106.670793,10.798525,BvQPN 142 NVT,"04, 07, 109, 152",7,13
255,QPN 052 ,Cây xăng Quân khu 7,Nhà chờ,Quận Phú Nhuận,,180,Nguyễn Văn Trỗi,,Đang khai thác,106.66891,10.799642,CxQk7 180 NVT,"04, 07, 109, 152",7,13
256,QTB 099,Cổng trước SVĐ Quân Khu 7,Nhà chờ,Quận Tân Bình,,A2 (Sân vận động Quân khu 7),Phan Đình Giót,,Đang khai thác,106.66678,10.800848,CtSQK7 A(vdQk7) PDG,"04, 07, 08, 104, 109, 152, 64",7,13
455,QTB 101,Rạp Tân Sơn Nhất,Nhà chờ,Quận Tân Bình,,2B (Hông sân vận động Quân Khu 7),Phổ Quang,,Đang khai thác,106.665924,10.80244,RTSN 2B(svdQK7) PQ,"07, 148, 50, 59",7,13
457,QTB 102,Bãi xe buýt Phổ Quang,Trụ dừng,Quận Tân Bình,,66 (Công ty Xe khách Sài Gòn),Phổ Quang,,Đang khai thác,106.6667,10.805417,BxbPQ 66(tXkSG PQ,"07, 148, 50, 59",7,13
454,QTB 103,Cây xăng Quân đội,Trụ dừng,Quận Tân Bình,,96-100,Phổ Quang,,Đang khai thác,106.668495,10.807221,CxQd 96-100 PQ,"07, 148, 50, 59",7,13
456,QPN 033,Trường Đại học Kỹ thuật Công nghệ,Trụ dừng,Quận Phú Nhuận,,140,Phổ Quang,,Đang khai thác,106.672236,10.808204,TDhKtCn 140 PQ,"07, 148, 50, 59",7,13
459,QPN 036,Cuối công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,7,Hoàng Minh Giám,,Đang khai thác,106.674929,10.809727,CcvGD 7 HMG,"07, 148, 50, 59",7,13
458,QPN 037,Ngã ba Đặng Văn Sâm,Nhà chờ,Quận Phú Nhuận,,Ngã ba Đặng Văn Sâm,Hoàng Minh Giám,,Đang khai thác,106.676399,10.811382,NbDVS NbDVS HMG,"07, 148, 50, 59",7,13
461,QPN 038,Đầu công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,Đối diện Rạp xiếc,Hoàng Minh Giám,,Đang khai thác,106.677949,10.813231,DcvGD DdRx HMG,"07, 148, 50, 59",7,13
56,QGV 040,Cầu vượt Nguyễn Thái Sơn - Nguyễn Kiệm,Trụ dừng,Quận Gò Vấp,,86 - 86C,Nguyễn Thái Sơn,,Đang khai thác,106.680443,10.816282,CvNTS-NK 86-86C NTS,"03, 07, 103, 148, 55, 59",7,13
57,QGV 042,Ngã ba Phạm Ngũ Lão,Trụ dừng,Quận Gò Vấp,,182,Nguyễn Thái Sơn,,Đang khai thác,106.683147,10.819712,NbPNL 182 NTS,"03, 07, 103, 148, 55, 59",7,13
460,QGV 043,Ngã ba Phạm Ngũ Lão,Trụ dừng,Quận Gò Vấp,,246 ,Nguyễn Thái Sơn,,Đang khai thác,106.68407,10.820834,NbPNL 246 NTS,"07, 148",7,13
463,QGV 044,Trường Đại học Công nghiệp,Trụ dừng,Quận Gò Vấp,,320,Nguyễn Thái Sơn,,Đang khai thác,106.685636,10.822789,TDhCn 320 NTS,"07, 148",7,13
462,QGV 045,UBND Phường 5,Trụ dừng,Quận Gò Vấp,,396,Nguyễn Thái Sơn,,Đang khai thác,106.687975,10.825134,UP5 396 NTS,"07, 146, 148",7,13
468,BX43,BÃI HẬU CẦN SỐ 1,Bến xe,Quận Gò Vấp,,BÃI HẬU CẦN SỐ 1,Phan Văn Trị,,Đang khai thác,106.69189453125,10.82361125946045,BHCS1 BHCS1 PVT,"07, 148",7,13
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",4,7
7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,277-279-275Y,Phạm Ngũ Lão,Có,Đang khai thác,106.690941,10.76767,TTT 277-279-275Y PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 75, 86, 88, 93",4,7
7277,Q1 191,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,187,Phạm Ngũ Lão,Có,Đang khai thác,106.693699,10.768788,NTN 187 PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 93, DL01",4,7
7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phường Phạm Ngũ Lão,Trường Emst Thalmann,Phạm Ngũ Lão,Có,Đang khai thác,106.695587,10.769504,TET TET PNL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 65, 69, 93",4,7
7266,Q1 180,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm Nghi 7,Hàm Nghi,Có,Đang khai thác,106.700807,10.770896,TTctdHN HN7 HN,"01, 03, 04, 19, 56, 88",4,7
7693,Q1 1950,Nam Kỳ Khởi Nghĩa,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,93-95,Hàm Nghi,Có,Đang khai thác,106.701354,10.770875,NKKN 93-95 HN,"01, 03, 04, 19, 88",4,7
1256,Q1 195,Chợ Cũ,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,89A,Hàm Nghi,,Đang khai thác,106.701998,10.770811,CC 89A HN,"01, 03, 04, 152, 18, 19, 31, 36, 45, 52, 56, 61-6, 75, 86, 88, 93",4,7
4271,Q1 078,"Đền Thờ Ấn Giáo, Pasteur",Nhà chờ,Quận 1,,Đền Thờ Ấn Giáo,Pasteur,,Đang khai thác,106.70139,10.773595,DTAGP DTAG P,"04, 109, 152, 18, 31, 36, 52, 93",4,7
2724,Q1 079,Lê Thánh Tôn,Trụ dừng,Quận 1,,144,Pasteur,,Đang khai thác,106.700768,10.775088,LTT 144 P,"04, 109, 152, 18, 31, 36, 52, 93",4,7
4272,Q1 080,Lý Tự Trọng,Trụ dừng,Quận 1,,158,Pasteur,,Đang khai thác,106.699657,10.777089,LTT 158 P,"04, 109, 152, 18, 31, 36, 52, 93",4,7
4273,Q1 081,Lê Duẫn,Trụ dừng,Quận 1,,178,Pasteur,,Đang khai thác,106.698333,10.778307999999999,LD 178 P,"04, 109, 120, 152, 18, 31, 36, 52, 93",4,7
4274,Q1 082,Nguyễn Thị Minh Khai,Nhà chờ,Quận 1,,184,Pasteur,,Đang khai thác,106.696659,10.779782,NTMK 184 P,"04, 109, 152, 31, 93",4,7
243,Q3 082,Đại học Kiến Trúc,Nhà chờ,Quận 3,Phường 06,194 D,Pasteur,Có,Đang khai thác,106.694579,10.781804,DhKT 194D P,"04, 109, 152, 93",4,7
244,Q3 083,Điện Biên Phủ,Nhà chờ,Quận 3,Phường 06,214,Pasteur,Có,Đang khai thác,106.692749,10.783419,DBP 214 P,"04, 109, 152, 93",4,7
245,Q3 084,Võ Thị Sáu,Nhà chờ,Quận 3,,232,Pasteur,Có,Đang khai thác,106.691145,10.784924,VTS 232 P,"04, 109, 152",4,7
246,Q3 101,Nhà thiếu nhi thành phố,Nhà chờ,Quận 3,,Đối diện 153 A-B (ngã 4 NKKN),Võ Thị Sáu,,Đang khai thác,106.689613,10.785583,Ntntp Dd153A(4N VTS,"04, 109, 152, 30, 91",4,7
247,Q3 048,Viện Pasteur,Nhà chờ,Quận 3,,252 (Đối diện 175),Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.688683,10.785577,VP 252(d175) NKKN,"04, 109, 152",4,7
248,Q3 049,Trần Quốc Toản,Trụ dừng,Quận 3,Phường 08,260A,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.687133,10.787047,TQT 260A NKKN,"04, 109, 152",4,7
250,Q3 050,Lý Chính Thắng,Trụ dừng,Quận 3,,288 B7,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.684746,10.789245,LCT 288B NKKN,"04, 109, 152",4,7
249,Q3 051,Chùa Vĩnh Nghiêm,Trụ dừng,Quận 3,,382E,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.683125,10.790694,CVN 382E NKKN,"04, 109, 152",4,7
251,QPN 048,Ngã tư Trần Huy Liệu,Trụ dừng,Quận Phú Nhuận,,40,Nguyễn Văn Trỗi,,Đang khai thác,106.679236,10.793555,NtTHL 40 NVT,"04, 109, 152",4,7
252,QPN 049,Trung tâm văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,68,Nguyễn Văn Trỗi,,Đang khai thác,106.676093,10.795421,TtvhQPN 68 NVT,"04, 07, 109, 152",4,7
253,QPN 050,Cổng xe lửa,Trụ dừng,Quận Phú Nhuận,,104,Nguyễn Văn Trỗi,,Đang khai thác,106.673797,10.79677,Cxl 104 NVT,"04, 07, 109, 152",4,7
254,QPN 051,Bệnh viện Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,142,Nguyễn Văn Trỗi,,Đang khai thác,106.670793,10.798525,BvQPN 142 NVT,"04, 07, 109, 152",4,7
255,QPN 052 ,Cây xăng Quân khu 7,Nhà chờ,Quận Phú Nhuận,,180,Nguyễn Văn Trỗi,,Đang khai thác,106.66891,10.799642,CxQk7 180 NVT,"04, 07, 109, 152",4,7
256,QTB 099,Cổng trước SVĐ Quân Khu 7,Nhà chờ,Quận Tân Bình,,A2 (Sân vận động Quân khu 7),Phan Đình Giót,,Đang khai thác,106.66678,10.800848,CtSQK7 A(vdQk7) PDG,"04, 07, 08, 104, 109, 152, 64",4,7
257,QTB 108,Công viên Hoàng Văn Thụ,Nhà chờ,Quận Tân Bình,,Công viên Hoàng Văn Thụ,Phan Thúc Duyện,,Đang khai thác,106.664221,10.802403,CvHVT CvHVT PTD,"04, 08, 104, 64",4,7
258,QTB 107,Vòng xoay Lăng Cha Cả,Nhà chờ,Quận Tân Bình,,20,Trần Quốc Hoàn,,Đang khai thác,106.662312,10.801365,VxLCC 20 TQH,"04, 08, 103, 104, 109, 148, 152, 50, 59, 64",4,7
259,QTB 110,Siêu thị Maximark Cộng Hòa,Ô sơn,Quận Tân Bình,,60,Cộng Hòa,,Đang khai thác,106.659168,10.801038,StMCH 60 CH,"04, 104, 145, 28, 70-3",4,7
